<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,19/10/18,12:30,113300.0,113320.0,113270.0,113290.0,185
SPFB.RTS-12.18,1,19/10/18,12:31,113310.0,113410.0,113300.0,113380.0,348
SPFB.RTS-12.18,1,19/10/18,12:32,113380.0,113400.0,113360.0,113370.0,166
SPFB.RTS-12.18,1,19/10/18,12:33,113380.0,113450.0,113380.0,113450.0,266
SPFB.RTS-12.18,1,19/10/18,12:34,113460.0,113500.0,113430.0,113450.0,695
SPFB.RTS-12.18,1,19/10/18,12:35,113450.0,113460.0,113400.0,113410.0,433
SPFB.RTS-12.18,1,19/10/18,12:36,113430.0,113470.0,113420.0,113420.0,199
SPFB.RTS-12.18,1,19/10/18,12:37,113420.0,113530.0,113390.0,113530.0,491
SPFB.RTS-12.18,1,19/10/18,12:38,113530.0,113540.0,113460.0,113510.0,361
SPFB.RTS-12.18,1,19/10/18,12:39,113520.0,113550.0,113450.0,113500.0,418
SPFB.RTS-12.18,1,19/10/18,12:40,113510.0,113640.0,113480.0,113620.0,1088
SPFB.RTS-12.18,1,19/10/18,12:41,113620.0,113650.0,113580.0,113600.0,1032
SPFB.RTS-12.18,1,19/10/18,12:42,113590.0,113680.0,113580.0,113650.0,651
SPFB.RTS-12.18,1,19/10/18,12:43,113640.0,113690.0,113630.0,113680.0,627
SPFB.RTS-12.18,1,19/10/18,12:44,113690.0,113700.0,113610.0,113610.0,516
SPFB.RTS-12.18,1,19/10/18,12:45,113630.0,113630.0,113540.0,113560.0,936
SPFB.RTS-12.18,1,19/10/18,12:46,113580.0,113600.0,113550.0,113550.0,552
SPFB.RTS-12.18,1,19/10/18,12:47,113540.0,113560.0,113510.0,113520.0,649
SPFB.RTS-12.18,1,19/10/18,12:48,113530.0,113560.0,113470.0,113480.0,822
SPFB.RTS-12.18,1,19/10/18,12:49,113470.0,113520.0,113450.0,113470.0,1009
SPFB.RTS-12.18,1,19/10/18,12:50,113460.0,113470.0,113360.0,113380.0,826
SPFB.RTS-12.18,1,19/10/18,12:51,113380.0,113410.0,113350.0,113350.0,867
SPFB.RTS-12.18,1,19/10/18,12:52,113370.0,113400.0,113340.0,113360.0,344
SPFB.RTS-12.18,1,19/10/18,12:53,113360.0,113390.0,113340.0,113340.0,514
SPFB.RTS-12.18,1,19/10/18,12:54,113340.0,113380.0,113310.0,113370.0,349
SPFB.RTS-12.18,1,19/10/18,12:55,113370.0,113380.0,113330.0,113340.0,147
SPFB.RTS-12.18,1,19/10/18,12:56,113350.0,113390.0,113320.0,113330.0,308
SPFB.RTS-12.18,1,19/10/18,12:57,113340.0,113350.0,113260.0,113340.0,743
SPFB.RTS-12.18,1,19/10/18,12:58,113330.0,113400.0,113330.0,113380.0,853
SPFB.RTS-12.18,1,19/10/18,12:59,113380.0,113410.0,113350.0,113370.0,232
SPFB.RTS-12.18,1,19/10/18,13:00,113360.0,113460.0,113360.0,113380.0,598
SPFB.RTS-12.18,1,19/10/18,13:01,113400.0,113450.0,113350.0,113360.0,587
SPFB.RTS-12.18,1,19/10/18,13:02,113360.0,113470.0,113330.0,113460.0,507
SPFB.RTS-12.18,1,19/10/18,13:03,113440.0,113450.0,113400.0,113440.0,169
SPFB.RTS-12.18,1,19/10/18,13:04,113440.0,113440.0,113400.0,113410.0,111
SPFB.RTS-12.18,1,19/10/18,13:05,113430.0,113480.0,113400.0,113420.0,240
SPFB.RTS-12.18,1,19/10/18,13:06,113430.0,113510.0,113430.0,113470.0,382
SPFB.RTS-12.18,1,19/10/18,13:07,113470.0,113530.0,113440.0,113530.0,181
SPFB.RTS-12.18,1,19/10/18,13:08,113530.0,113540.0,113450.0,113460.0,453
SPFB.RTS-12.18,1,19/10/18,13:09,113460.0,113480.0,113430.0,113430.0,565
SPFB.RTS-12.18,1,19/10/18,13:10,113430.0,113430.0,113340.0,113370.0,683
SPFB.RTS-12.18,1,19/10/18,13:11,113360.0,113390.0,113340.0,113380.0,475
SPFB.RTS-12.18,1,19/10/18,13:12,113390.0,113400.0,113340.0,113340.0,144
SPFB.RTS-12.18,1,19/10/18,13:13,113340.0,113400.0,113340.0,113400.0,69
SPFB.RTS-12.18,1,19/10/18,13:14,113390.0,113410.0,113340.0,113360.0,233
SPFB.RTS-12.18,1,19/10/18,13:15,113370.0,113410.0,113370.0,113410.0,96
SPFB.RTS-12.18,1,19/10/18,13:16,113410.0,113460.0,113400.0,113450.0,395
SPFB.RTS-12.18,1,19/10/18,13:17,113470.0,113600.0,113460.0,113570.0,756
SPFB.RTS-12.18,1,19/10/18,13:18,113580.0,113630.0,113520.0,113610.0,628
SPFB.RTS-12.18,1,19/10/18,13:19,113610.0,113630.0,113540.0,113600.0,396
SPFB.RTS-12.18,1,19/10/18,13:20,113590.0,113740.0,113590.0,113630.0,1828
SPFB.RTS-12.18,1,19/10/18,13:21,113640.0,113720.0,113620.0,113710.0,525
SPFB.RTS-12.18,1,19/10/18,13:22,113710.0,113740.0,113680.0,113740.0,478
SPFB.RTS-12.18,1,19/10/18,13:23,113740.0,113790.0,113720.0,113720.0,603
SPFB.RTS-12.18,1,19/10/18,13:24,113730.0,113830.0,113710.0,113820.0,788
SPFB.RTS-12.18,1,19/10/18,13:25,113820.0,113860.0,113760.0,113780.0,645
SPFB.RTS-12.18,1,19/10/18,13:26,113780.0,113900.0,113780.0,113880.0,1434
SPFB.RTS-12.18,1,19/10/18,13:27,113880.0,113880.0,113810.0,113810.0,707
SPFB.RTS-12.18,1,19/10/18,13:28,113820.0,113870.0,113810.0,113860.0,377
SPFB.RTS-12.18,1,19/10/18,13:29,113860.0,113910.0,113840.0,113890.0,688
SPFB.RTS-12.18,1,19/10/18,13:30,113880.0,113900.0,113850.0,113880.0,655
SPFB.RTS-12.18,1,19/10/18,13:31,113890.0,114000.0,113870.0,113920.0,1795
SPFB.RTS-12.18,1,19/10/18,13:32,113910.0,113940.0,113880.0,113890.0,501
SPFB.RTS-12.18,1,19/10/18,13:33,113900.0,113900.0,113840.0,113860.0,679
SPFB.RTS-12.18,1,19/10/18,13:34,113860.0,113900.0,113850.0,113860.0,196
SPFB.RTS-12.18,1,19/10/18,13:35,113860.0,113900.0,113820.0,113820.0,226
SPFB.RTS-12.18,1,19/10/18,13:36,113820.0,113860.0,113810.0,113830.0,368
SPFB.RTS-12.18,1,19/10/18,13:37,113820.0,113840.0,113770.0,113790.0,385
SPFB.RTS-12.18,1,19/10/18,13:38,113800.0,113800.0,113730.0,113760.0,610
SPFB.RTS-12.18,1,19/10/18,13:39,113750.0,113770.0,113740.0,113750.0,196
SPFB.RTS-12.18,1,19/10/18,13:40,113750.0,113750.0,113710.0,113710.0,282
SPFB.RTS-12.18,1,19/10/18,13:41,113730.0,113770.0,113700.0,113770.0,398
SPFB.RTS-12.18,1,19/10/18,13:42,113780.0,113830.0,113760.0,113800.0,545
SPFB.RTS-12.18,1,19/10/18,13:43,113810.0,113820.0,113750.0,113750.0,318
SPFB.RTS-12.18,1,19/10/18,13:44,113760.0,113760.0,113730.0,113730.0,334
SPFB.RTS-12.18,1,19/10/18,13:45,113740.0,113740.0,113680.0,113700.0,328
SPFB.RTS-12.18,1,19/10/18,13:46,113700.0,113730.0,113670.0,113710.0,390
SPFB.RTS-12.18,1,19/10/18,13:47,113720.0,113770.0,113720.0,113750.0,213
SPFB.RTS-12.18,1,19/10/18,13:48,113760.0,113790.0,113690.0,113730.0,247
SPFB.RTS-12.18,1,19/10/18,13:49,113730.0,113750.0,113680.0,113690.0,139
SPFB.RTS-12.18,1,19/10/18,13:50,113690.0,113720.0,113630.0,113700.0,557
SPFB.RTS-12.18,1,19/10/18,13:51,113690.0,113780.0,113670.0,113700.0,527
SPFB.RTS-12.18,1,19/10/18,13:52,113690.0,113700.0,113650.0,113650.0,134
SPFB.RTS-12.18,1,19/10/18,13:53,113640.0,113700.0,113640.0,113680.0,118
SPFB.RTS-12.18,1,19/10/18,13:54,113690.0,113700.0,113630.0,113640.0,191
SPFB.RTS-12.18,1,19/10/18,13:55,113640.0,113690.0,113640.0,113670.0,312
SPFB.RTS-12.18,1,19/10/18,13:56,113680.0,113720.0,113650.0,113700.0,253
SPFB.RTS-12.18,1,19/10/18,13:57,113700.0,113710.0,113660.0,113710.0,349
SPFB.RTS-12.18,1,19/10/18,13:58,113690.0,113690.0,113630.0,113660.0,407
SPFB.RTS-12.18,1,19/10/18,13:59,113670.0,113690.0,113650.0,113650.0,339
SPFB.RTS-12.18,1,19/10/18,14:00,113660.0,113700.0,113650.0,113700.0,196
SPFB.RTS-12.18,1,19/10/18,14:06,113680.0,113740.0,113650.0,113670.0,915
SPFB.RTS-12.18,1,19/10/18,14:07,113670.0,113790.0,113670.0,113770.0,594
SPFB.RTS-12.18,1,19/10/18,14:08,113770.0,113770.0,113720.0,113740.0,205
SPFB.RTS-12.18,1,19/10/18,14:09,113730.0,113860.0,113730.0,113850.0,389
SPFB.RTS-12.18,1,19/10/18,14:10,113850.0,113880.0,113800.0,113800.0,403
SPFB.RTS-12.18,1,19/10/18,14:11,113800.0,113850.0,113790.0,113820.0,181
SPFB.RTS-12.18,1,19/10/18,14:12,113810.0,113840.0,113760.0,113760.0,223
SPFB.RTS-12.18,1,19/10/18,14:13,113770.0,113850.0,113770.0,113790.0,519
SPFB.RTS-12.18,1,19/10/18,14:14,113790.0,113820.0,113730.0,113740.0,277
SPFB.RTS-12.18,1,19/10/18,14:15,113750.0,113900.0,113730.0,113890.0,547
SPFB.RTS-12.18,1,19/10/18,14:16,113900.0,113920.0,113840.0,113870.0,467
SPFB.RTS-12.18,1,19/10/18,14:17,113870.0,113870.0,113830.0,113860.0,190
SPFB.RTS-12.18,1,19/10/18,14:18,113860.0,113920.0,113840.0,113910.0,279
SPFB.RTS-12.18,1,19/10/18,14:19,113920.0,113970.0,113900.0,113970.0,848
SPFB.RTS-12.18,1,19/10/18,14:20,113970.0,114040.0,113910.0,113930.0,790
SPFB.RTS-12.18,1,19/10/18,14:21,113930.0,114020.0,113930.0,113950.0,543
SPFB.RTS-12.18,1,19/10/18,14:22,113950.0,114000.0,113950.0,113950.0,283
SPFB.RTS-12.18,1,19/10/18,14:23,113980.0,113990.0,113930.0,113960.0,165
SPFB.RTS-12.18,1,19/10/18,14:24,113960.0,114000.0,113920.0,113920.0,440
SPFB.RTS-12.18,1,19/10/18,14:25,113920.0,113930.0,113910.0,113920.0,141
SPFB.RTS-12.18,1,19/10/18,14:26,113920.0,113950.0,113920.0,113940.0,194
SPFB.RTS-12.18,1,19/10/18,14:27,113940.0,114030.0,113940.0,113970.0,801
SPFB.RTS-12.18,1,19/10/18,14:28,113970.0,114000.0,113900.0,113930.0,355
SPFB.RTS-12.18,1,19/10/18,14:29,113940.0,113940.0,113840.0,113850.0,482
SPFB.RTS-12.18,1,19/10/18,14:30,113850.0,113910.0,113850.0,113900.0,431
SPFB.RTS-12.18,1,19/10/18,14:31,113890.0,113940.0,113880.0,113900.0,462
SPFB.RTS-12.18,1,19/10/18,14:32,113900.0,113920.0,113870.0,113870.0,179
SPFB.RTS-12.18,1,19/10/18,14:33,113870.0,113890.0,113860.0,113880.0,140
SPFB.RTS-12.18,1,19/10/18,14:34,113880.0,113920.0,113870.0,113890.0,640
SPFB.RTS-12.18,1,19/10/18,14:35,113900.0,113930.0,113860.0,113870.0,217
SPFB.RTS-12.18,1,19/10/18,14:36,113860.0,113900.0,113850.0,113900.0,149
SPFB.RTS-12.18,1,19/10/18,14:37,113900.0,113900.0,113850.0,113890.0,94
SPFB.RTS-12.18,1,19/10/18,14:38,113890.0,113910.0,113790.0,113790.0,597
SPFB.RTS-12.18,1,19/10/18,14:39,113800.0,113810.0,113760.0,113770.0,418
SPFB.RTS-12.18,1,19/10/18,14:40,113790.0,113790.0,113730.0,113730.0,266
SPFB.RTS-12.18,1,19/10/18,14:41,113720.0,113760.0,113720.0,113760.0,250
SPFB.RTS-12.18,1,19/10/18,14:42,113750.0,113780.0,113740.0,113760.0,226
SPFB.RTS-12.18,1,19/10/18,14:43,113760.0,113800.0,113760.0,113760.0,200
SPFB.RTS-12.18,1,19/10/18,14:44,113780.0,113830.0,113780.0,113820.0,249
SPFB.RTS-12.18,1,19/10/18,14:45,113830.0,113860.0,113820.0,113840.0,209
SPFB.RTS-12.18,1,19/10/18,14:46,113840.0,113850.0,113810.0,113840.0,162
SPFB.RTS-12.18,1,19/10/18,14:47,113830.0,113880.0,113830.0,113840.0,179
SPFB.RTS-12.18,1,19/10/18,14:48,113840.0,113900.0,113830.0,113890.0,249
SPFB.RTS-12.18,1,19/10/18,14:49,113870.0,113930.0,113870.0,113910.0,385
SPFB.RTS-12.18,1,19/10/18,14:50,113920.0,113920.0,113860.0,113860.0,242
SPFB.RTS-12.18,1,19/10/18,14:51,113880.0,113900.0,113860.0,113860.0,156
SPFB.RTS-12.18,1,19/10/18,14:52,113870.0,113910.0,113860.0,113870.0,539
SPFB.RTS-12.18,1,19/10/18,14:53,113870.0,113900.0,113860.0,113860.0,177
SPFB.RTS-12.18,1,19/10/18,14:54,113870.0,113880.0,113840.0,113840.0,167
SPFB.RTS-12.18,1,19/10/18,14:55,113840.0,113860.0,113790.0,113800.0,313
SPFB.RTS-12.18,1,19/10/18,14:56,113800.0,113820.0,113720.0,113760.0,1065
SPFB.RTS-12.18,1,19/10/18,14:57,113760.0,113760.0,113730.0,113750.0,193
SPFB.RTS-12.18,1,19/10/18,14:58,113750.0,113760.0,113720.0,113740.0,164
SPFB.RTS-12.18,1,19/10/18,14:59,113730.0,113750.0,113690.0,113740.0,440
SPFB.RTS-12.18,1,19/10/18,15:00,113740.0,113780.0,113730.0,113780.0,232
SPFB.RTS-12.18,1,19/10/18,15:01,113780.0,113900.0,113780.0,113890.0,665
SPFB.RTS-12.18,1,19/10/18,15:02,113900.0,113900.0,113810.0,113830.0,442
SPFB.RTS-12.18,1,19/10/18,15:03,113810.0,113880.0,113810.0,113820.0,126
SPFB.RTS-12.18,1,19/10/18,15:04,113840.0,113840.0,113810.0,113820.0,54
SPFB.RTS-12.18,1,19/10/18,15:05,113820.0,113850.0,113820.0,113840.0,99
SPFB.RTS-12.18,1,19/10/18,15:06,113830.0,113870.0,113820.0,113850.0,149
SPFB.RTS-12.18,1,19/10/18,15:07,113840.0,113840.0,113750.0,113760.0,370
SPFB.RTS-12.18,1,19/10/18,15:08,113770.0,113810.0,113770.0,113790.0,211
SPFB.RTS-12.18,1,19/10/18,15:09,113790.0,113810.0,113760.0,113780.0,301
SPFB.RTS-12.18,1,19/10/18,15:10,113770.0,113810.0,113750.0,113750.0,768
SPFB.RTS-12.18,1,19/10/18,15:11,113760.0,113780.0,113750.0,113780.0,191
SPFB.RTS-12.18,1,19/10/18,15:12,113780.0,113780.0,113760.0,113770.0,94
SPFB.RTS-12.18,1,19/10/18,15:13,113770.0,113790.0,113770.0,113780.0,42
SPFB.RTS-12.18,1,19/10/18,15:14,113780.0,113850.0,113780.0,113830.0,229
SPFB.RTS-12.18,1,19/10/18,15:15,113840.0,113940.0,113820.0,113930.0,1034
SPFB.RTS-12.18,1,19/10/18,15:16,113930.0,113940.0,113880.0,113930.0,697
SPFB.RTS-12.18,1,19/10/18,15:17,113920.0,113950.0,113910.0,113930.0,317
SPFB.RTS-12.18,1,19/10/18,15:18,113930.0,113970.0,113870.0,113870.0,325
SPFB.RTS-12.18,1,19/10/18,15:19,113890.0,113910.0,113870.0,113890.0,94
SPFB.RTS-12.18,1,19/10/18,15:20,113880.0,113890.0,113860.0,113860.0,129
SPFB.RTS-12.18,1,19/10/18,15:21,113860.0,113900.0,113850.0,113880.0,123
SPFB.RTS-12.18,1,19/10/18,15:22,113880.0,113940.0,113860.0,113930.0,139
SPFB.RTS-12.18,1,19/10/18,15:23,113930.0,113950.0,113880.0,113950.0,180
SPFB.RTS-12.18,1,19/10/18,15:24,113950.0,113960.0,113880.0,113890.0,668
SPFB.RTS-12.18,1,19/10/18,15:25,113880.0,113910.0,113870.0,113910.0,106
SPFB.RTS-12.18,1,19/10/18,15:26,113910.0,113910.0,113840.0,113860.0,635
SPFB.RTS-12.18,1,19/10/18,15:27,113870.0,113870.0,113840.0,113860.0,370
SPFB.RTS-12.18,1,19/10/18,15:28,113860.0,113890.0,113810.0,113830.0,456
SPFB.RTS-12.18,1,19/10/18,15:29,113850.0,113930.0,113850.0,113910.0,548
SPFB.RTS-12.18,1,19/10/18,15:30,113920.0,113930.0,113890.0,113910.0,204
SPFB.RTS-12.18,1,19/10/18,15:31,113900.0,113900.0,113850.0,113870.0,323
SPFB.RTS-12.18,1,19/10/18,15:32,113860.0,113870.0,113830.0,113830.0,211
SPFB.RTS-12.18,1,19/10/18,15:33,113820.0,113840.0,113790.0,113830.0,669
SPFB.RTS-12.18,1,19/10/18,15:34,113840.0,113860.0,113820.0,113830.0,295
SPFB.RTS-12.18,1,19/10/18,15:35,113840.0,113870.0,113820.0,113820.0,81
SPFB.RTS-12.18,1,19/10/18,15:36,113820.0,113840.0,113800.0,113800.0,245
SPFB.RTS-12.18,1,19/10/18,15:37,113790.0,113810.0,113780.0,113800.0,400
SPFB.RTS-12.18,1,19/10/18,15:38,113800.0,113810.0,113740.0,113750.0,486
SPFB.RTS-12.18,1,19/10/18,15:39,113750.0,113810.0,113740.0,113800.0,210
SPFB.RTS-12.18,1,19/10/18,15:40,113800.0,113810.0,113760.0,113770.0,179
SPFB.RTS-12.18,1,19/10/18,15:41,113760.0,113780.0,113700.0,113770.0,739
SPFB.RTS-12.18,1,19/10/18,15:42,113770.0,113790.0,113750.0,113770.0,166
SPFB.RTS-12.18,1,19/10/18,15:43,113780.0,113800.0,113760.0,113780.0,245
SPFB.RTS-12.18,1,19/10/18,15:44,113780.0,113810.0,113760.0,113810.0,380
SPFB.RTS-12.18,1,19/10/18,15:45,113800.0,113830.0,113790.0,113800.0,531
SPFB.RTS-12.18,1,19/10/18,15:46,113820.0,113850.0,113800.0,113840.0,225
SPFB.RTS-12.18,1,19/10/18,15:47,113840.0,113910.0,113780.0,113910.0,1401
SPFB.RTS-12.18,1,19/10/18,15:48,113910.0,113920.0,113620.0,113690.0,1659
SPFB.RTS-12.18,1,19/10/18,15:49,113690.0,113700.0,113630.0,113680.0,486
SPFB.RTS-12.18,1,19/10/18,15:50,113670.0,113680.0,113460.0,113540.0,2520
SPFB.RTS-12.18,1,19/10/18,15:51,113530.0,113610.0,113510.0,113520.0,1136
SPFB.RTS-12.18,1,19/10/18,15:52,113520.0,113550.0,113480.0,113550.0,964
SPFB.RTS-12.18,1,19/10/18,15:53,113540.0,113560.0,113500.0,113540.0,435
SPFB.RTS-12.18,1,19/10/18,15:54,113530.0,113540.0,113480.0,113490.0,283
SPFB.RTS-12.18,1,19/10/18,15:55,113500.0,113530.0,113440.0,113520.0,900
SPFB.RTS-12.18,1,19/10/18,15:56,113510.0,113570.0,113470.0,113470.0,578
SPFB.RTS-12.18,1,19/10/18,15:57,113470.0,113580.0,113470.0,113530.0,539
SPFB.RTS-12.18,1,19/10/18,15:58,113520.0,113610.0,113500.0,113590.0,429
SPFB.RTS-12.18,1,19/10/18,15:59,113600.0,113630.0,113580.0,113620.0,295
SPFB.RTS-12.18,1,19/10/18,16:00,113630.0,113630.0,113510.0,113520.0,531
SPFB.RTS-12.18,1,19/10/18,16:01,113520.0,113530.0,113460.0,113500.0,894
SPFB.RTS-12.18,1,19/10/18,16:02,113500.0,113630.0,113500.0,113570.0,605
SPFB.RTS-12.18,1,19/10/18,16:03,113560.0,113630.0,113550.0,113590.0,518
SPFB.RTS-12.18,1,19/10/18,16:04,113590.0,113670.0,113590.0,113620.0,372
SPFB.RTS-12.18,1,19/10/18,16:05,113630.0,113630.0,113530.0,113580.0,308
SPFB.RTS-12.18,1,19/10/18,16:06,113580.0,113600.0,113550.0,113590.0,111
SPFB.RTS-12.18,1,19/10/18,16:07,113580.0,113600.0,113550.0,113570.0,73
SPFB.RTS-12.18,1,19/10/18,16:08,113570.0,113630.0,113550.0,113610.0,310
SPFB.RTS-12.18,1,19/10/18,16:09,113600.0,113640.0,113600.0,113600.0,100
SPFB.RTS-12.18,1,19/10/18,16:10,113610.0,113630.0,113570.0,113600.0,149
SPFB.RTS-12.18,1,19/10/18,16:11,113600.0,113610.0,113500.0,113500.0,401
SPFB.RTS-12.18,1,19/10/18,16:12,113520.0,113520.0,113360.0,113460.0,1418
SPFB.RTS-12.18,1,19/10/18,16:13,113440.0,113440.0,113370.0,113430.0,261
SPFB.RTS-12.18,1,19/10/18,16:14,113420.0,113420.0,113350.0,113370.0,329
SPFB.RTS-12.18,1,19/10/18,16:15,113380.0,113440.0,113370.0,113380.0,206
SPFB.RTS-12.18,1,19/10/18,16:16,113380.0,113420.0,113370.0,113410.0,262
SPFB.RTS-12.18,1,19/10/18,16:17,113380.0,113400.0,113370.0,113380.0,240
SPFB.RTS-12.18,1,19/10/18,16:18,113370.0,113430.0,113370.0,113420.0,321
SPFB.RTS-12.18,1,19/10/18,16:19,113420.0,113460.0,113410.0,113440.0,311
SPFB.RTS-12.18,1,19/10/18,16:20,113430.0,113460.0,113420.0,113440.0,200
SPFB.RTS-12.18,1,19/10/18,16:21,113440.0,113540.0,113430.0,113510.0,531
SPFB.RTS-12.18,1,19/10/18,16:22,113520.0,113570.0,113500.0,113530.0,740
SPFB.RTS-12.18,1,19/10/18,16:23,113540.0,113570.0,113520.0,113530.0,304
SPFB.RTS-12.18,1,19/10/18,16:24,113520.0,113530.0,113490.0,113530.0,134
SPFB.RTS-12.18,1,19/10/18,16:25,113530.0,113580.0,113520.0,113570.0,136
SPFB.RTS-12.18,1,19/10/18,16:26,113580.0,113630.0,113570.0,113590.0,532
SPFB.RTS-12.18,1,19/10/18,16:27,113590.0,113640.0,113580.0,113580.0,403
SPFB.RTS-12.18,1,19/10/18,16:28,113580.0,113590.0,113530.0,113540.0,499
SPFB.RTS-12.18,1,19/10/18,16:29,113530.0,113530.0,113440.0,113480.0,700
SPFB.RTS-12.18,1,19/10/18,16:30,113490.0,113490.0,113420.0,113420.0,445
SPFB.RTS-12.18,1,19/10/18,16:31,113430.0,113550.0,113400.0,113460.0,1486
SPFB.RTS-12.18,1,19/10/18,16:32,113460.0,113460.0,113270.0,113330.0,2009
SPFB.RTS-12.18,1,19/10/18,16:33,113350.0,113370.0,113280.0,113370.0,603
SPFB.RTS-12.18,1,19/10/18,16:34,113370.0,113620.0,113350.0,113580.0,2035
SPFB.RTS-12.18,1,19/10/18,16:35,113580.0,113590.0,113480.0,113510.0,721
SPFB.RTS-12.18,1,19/10/18,16:36,113520.0,113600.0,113500.0,113580.0,986
SPFB.RTS-12.18,1,19/10/18,16:37,113570.0,113640.0,113530.0,113640.0,698
SPFB.RTS-12.18,1,19/10/18,16:38,113640.0,113710.0,113580.0,113580.0,1513
SPFB.RTS-12.18,1,19/10/18,16:39,113580.0,113620.0,113550.0,113620.0,449
SPFB.RTS-12.18,1,19/10/18,16:40,113620.0,113760.0,113620.0,113730.0,1652
SPFB.RTS-12.18,1,19/10/18,16:41,113730.0,113790.0,113710.0,113760.0,1188
SPFB.RTS-12.18,1,19/10/18,16:42,113760.0,113920.0,113750.0,113890.0,2915
SPFB.RTS-12.18,1,19/10/18,16:43,113910.0,114000.0,113910.0,113990.0,3105
SPFB.RTS-12.18,1,19/10/18,16:44,113980.0,114280.0,113950.0,114230.0,8464
SPFB.RTS-12.18,1,19/10/18,16:45,114230.0,114250.0,114100.0,114140.0,1515
SPFB.RTS-12.18,1,19/10/18,16:46,114140.0,114280.0,114110.0,114120.0,2797
SPFB.RTS-12.18,1,19/10/18,16:47,114130.0,114130.0,114050.0,114050.0,1247
SPFB.RTS-12.18,1,19/10/18,16:48,114070.0,114100.0,114020.0,114040.0,771
SPFB.RTS-12.18,1,19/10/18,16:49,114040.0,114080.0,114010.0,114050.0,540
SPFB.RTS-12.18,1,19/10/18,16:50,114070.0,114080.0,114010.0,114030.0,490
SPFB.RTS-12.18,1,19/10/18,16:51,114030.0,114140.0,114030.0,114100.0,1145
SPFB.RTS-12.18,1,19/10/18,16:52,114110.0,114120.0,113980.0,114000.0,650
SPFB.RTS-12.18,1,19/10/18,16:53,114000.0,114050.0,113970.0,114050.0,763
SPFB.RTS-12.18,1,19/10/18,16:54,114040.0,114070.0,113980.0,114070.0,418
SPFB.RTS-12.18,1,19/10/18,16:55,114080.0,114120.0,114040.0,114090.0,812
SPFB.RTS-12.18,1,19/10/18,16:56,114090.0,114130.0,114020.0,114050.0,591
SPFB.RTS-12.18,1,19/10/18,16:57,114060.0,114110.0,114050.0,114070.0,407
SPFB.RTS-12.18,1,19/10/18,16:58,114060.0,114070.0,114030.0,114040.0,222
SPFB.RTS-12.18,1,19/10/18,16:59,114030.0,114060.0,113950.0,113990.0,658
SPFB.RTS-12.18,1,19/10/18,17:00,113990.0,114020.0,113980.0,114010.0,467
SPFB.RTS-12.18,1,19/10/18,17:01,114010.0,114080.0,113930.0,113940.0,1108
SPFB.RTS-12.18,1,19/10/18,17:02,113950.0,113990.0,113880.0,113920.0,1745
SPFB.RTS-12.18,1,19/10/18,17:03,113920.0,113930.0,113810.0,113830.0,1926
SPFB.RTS-12.18,1,19/10/18,17:04,113840.0,114000.0,113810.0,113980.0,1614
SPFB.RTS-12.18,1,19/10/18,17:05,113970.0,114000.0,113860.0,113860.0,918
SPFB.RTS-12.18,1,19/10/18,17:06,113870.0,113950.0,113870.0,113910.0,537
SPFB.RTS-12.18,1,19/10/18,17:07,113910.0,113920.0,113750.0,113750.0,1608
SPFB.RTS-12.18,1,19/10/18,17:08,113750.0,113800.0,113730.0,113780.0,1283
SPFB.RTS-12.18,1,19/10/18,17:09,113780.0,113830.0,113760.0,113810.0,873
SPFB.RTS-12.18,1,19/10/18,17:10,113810.0,113820.0,113720.0,113800.0,580
SPFB.RTS-12.18,1,19/10/18,17:11,113790.0,113800.0,113650.0,113680.0,976
SPFB.RTS-12.18,1,19/10/18,17:12,113670.0,113690.0,113510.0,113560.0,1938
SPFB.RTS-12.18,1,19/10/18,17:13,113550.0,113580.0,113510.0,113530.0,678
SPFB.RTS-12.18,1,19/10/18,17:14,113530.0,113610.0,113480.0,113590.0,1613
SPFB.RTS-12.18,1,19/10/18,17:15,113590.0,113640.0,113440.0,113470.0,1577
SPFB.RTS-12.18,1,19/10/18,17:16,113470.0,113600.0,113470.0,113570.0,730
SPFB.RTS-12.18,1,19/10/18,17:17,113570.0,113570.0,113500.0,113540.0,426
SPFB.RTS-12.18,1,19/10/18,17:18,113530.0,113600.0,113530.0,113560.0,341
SPFB.RTS-12.18,1,19/10/18,17:19,113570.0,113570.0,113440.0,113440.0,543
SPFB.RTS-12.18,1,19/10/18,17:20,113440.0,113540.0,113440.0,113480.0,443
SPFB.RTS-12.18,1,19/10/18,17:21,113480.0,113550.0,113470.0,113490.0,392
SPFB.RTS-12.18,1,19/10/18,17:22,113490.0,113540.0,113490.0,113530.0,561
SPFB.RTS-12.18,1,19/10/18,17:23,113520.0,113530.0,113420.0,113480.0,490
SPFB.RTS-12.18,1,19/10/18,17:24,113480.0,113520.0,113460.0,113470.0,342
SPFB.RTS-12.18,1,19/10/18,17:25,113470.0,113480.0,113310.0,113320.0,1500
SPFB.RTS-12.18,1,19/10/18,17:26,113310.0,113410.0,113300.0,113370.0,749
SPFB.RTS-12.18,1,19/10/18,17:27,113370.0,113370.0,113210.0,113250.0,1809
SPFB.RTS-12.18,1,19/10/18,17:28,113230.0,113240.0,113090.0,113130.0,2736
SPFB.RTS-12.18,1,19/10/18,17:29,113120.0,113140.0,113020.0,113090.0,2129
